image,full_path,category,tier,class
view_vulnerable_1562290823_10_3_1142+MASON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1142+MASON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1055+WASHINGTON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1055+WASHINGTON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1242+TAYLOR+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1242+TAYLOR+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1125+MASON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1125+MASON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1216+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1216+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1342+JONES+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1342+JONES+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1430+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1430+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1447+WASHINGTON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1447+WASHINGTON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1323+LEAVENWORTH+ST.+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1323+LEAVENWORTH+ST.+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1600+LARKIN+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1600+LARKIN+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1642+LARKIN+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1642+LARKIN+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1538+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1538+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1251+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1251+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1532+LARKIN+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1532+LARKIN+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1539+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1539+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1520+LARKIN+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1520+LARKIN+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1230+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1230+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1250+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1250+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1415+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1415+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1335+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1335+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1115+TAYLOR+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1115+TAYLOR+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1159+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1159+CLAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1040+MASON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1040+MASON+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1111+JONES+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1111+JONES+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1124+LEAVENWORTH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1124+LEAVENWORTH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1451+SACRAMENTO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1451+SACRAMENTO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1320+CALIFORNIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1320+CALIFORNIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1463+SACRAMENTO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1463+SACRAMENTO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1455+SACRAMENTO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1455+SACRAMENTO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1140+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1140+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1487+SACRAMENTO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1487+SACRAMENTO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1150+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1150+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1306+CALIFORNIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1306+CALIFORNIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1127+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1127+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1476+CALIFORNIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1476+CALIFORNIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1011+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1011+HYDE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1477+CALIFORNIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1477+CALIFORNIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1220+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1220+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1355+CALIFORNIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1355+CALIFORNIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1041+LEAVENWORTH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1041+LEAVENWORTH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1060+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1060+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1050+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1050+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_930+TAYLOR+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_930+TAYLOR+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_969+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_969+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_828+TAYLOR+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_828+TAYLOR+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_940+JONES+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_940+JONES+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1167+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1167+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_940+LEAVENWORTH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_940+LEAVENWORTH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_953+JONES+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_953+JONES+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_936+LEAVENWORTH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_936+LEAVENWORTH+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1355+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1355+PINE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_3727+FILLMORE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_3727+FILLMORE+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_3720+SCOTT+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_3720+SCOTT+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_910+BAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_910+BAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_3320+OCTAVIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_3320+OCTAVIA+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1235+BAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1235+BAY+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_3025+VAN+NESS+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_3025+VAN+NESS+AV+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
view_vulnerable_1562290823_10_3_1234+FRANCISCO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,C:\Users\Anton\OneDrive\GitHub\eqanalytics\Data\Street_View_Images/vulnerable/Permit-Submitted-CFC-Required-by-9-15-19\view_vulnerable_1562290823_10_3_1234+FRANCISCO+ST+SAN+FRANCISCO+Permit-Submitted-CFC-Required-by-9-15-19.jpg,Permit-Submitted-CFC-Required-by-9-15-19,3,vulnerable
