BLOCK,LOT,PROPERTY,SUBJECT TO THE PROGRAM Y/N,TIER,STATUS,BOS DISTRICT
3542,15,2162 MARKET ST,Y,4,Non-Compliant,8
3552,14,2874 16TH ST,Y,4,Non-Compliant,9
3552,44,1405 15TH ST,Y,4,Non-Compliant,9
3575,72,3352 18TH ST,Y,4,Non-Compliant,9
3576,113,659 VALENCIA ST,Y,4,Non-Compliant,9
3577,7,680 VALENCIA ST,Y,4,Non-Compliant,8
3578,23,3664 18TH ST,Y,4,Non-Compliant,8
3610,18,3172 21ST ST,Y,4,Non-Compliant,9
3632,18,167 FAIR OAKS ST,Y,4,Non-Compliant,8
3642,29,2733 MISSION ST,Y,4,Non-Compliant,9
3643,8,2766 MISSION ST,Y,4,Non-Compliant,9
3726,18,1040 HOWARD ST,Y,4,Non-Compliant,6
3732,124,201 06TH ST,Y,4,Non-Compliant,6
3762,11,518 BRYANT ST,Y,4,Non-Compliant,6
4336,1,2800 BRYANT ST,Y,4,Non-Compliant,9
6408,10,1025 GENEVA AV,Y,4,Non-Compliant,11
6508,25,3991 24TH ST,Y,4,Non-Compliant,8
6522,40,1101 TREAT AV,Y,4,Non-Compliant,9
6529,7,2970 MISSION ST,Y,4,Non-Compliant,9
6574,6,3154 MISSION ST,Y,4,Non-Compliant,9
6637,20,292 30TH ST,Y,4,Non-Compliant,8
6802,1,4260 MISSION ST,Y,4,Non-Compliant,11
51,8,2332 TAYLOR ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
52,22,2258 MASON ST ,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
54,029A,275 FRANCISCO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
63,23,2050 POWELL ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
64,15,670 LOMBARD ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
64,11,640 LOMBARD ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
65,015A,2210 TAYLOR ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
66,2,2227 TAYLOR ST ,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
74,43,2150 TAYLOR ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
74,44,2154 TAYLOR ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
74,45,2160 TAYLOR ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
74,39,824 GREENWICH ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
74,5,840 GREENWICH ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
74,003A,810 GREENWICH ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
88,1,1653 GRANT AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
90,28,750 COLUMBUS AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
90,7,1823 POWELL ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
90,33,1952 MASON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
90,13,750 FILBERT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
92,17,2100 JONES ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
0098C,1,1020 UNION ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
103,4,1525 GRANT AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
115,18,"	462 GREEN ST",Y,4,"Permit Submitted, CFC Required by 9/15/20",3
115,54,423 UNION ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
115,24,453 UNION ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
115,20,1434 GRANT AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
116,32,555 UNION ST ,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
117,5,501 COLUMBUS AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
117,17,575 COLUMBUS AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
117,13,1614 POWELL ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
118,1,701 UNION ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
119,1,1753 MASON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
122,14,1906 HYDE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
124,36,1269 GREEN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
125,24,1181 GREEN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
130,12,2 EMERY LN,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
131,24,517 GREEN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
131,2,1345 GRANT AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
131,5,1327 GRANT AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
132,51,1350 GRANT AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
143,36,357 VALLEJO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
145,15,1226 GRANT AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
145,12,556 BROADWAY ,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
145,10,534 BROADWAY ,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
146,16,1350 STOCKTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
146,12,1316 STOCKTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
146,11,1300 STOCKTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
146,1,1249 GRANT AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
147,4,1319 STOCKTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
147,14,1416 POWELL ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
147,1,1355 STOCKTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
147,5,1301 STOCKTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
148,28,1463 POWELL ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
154,8,1406 PACIFIC AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
155,23,1378 PACIFIC AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
157,38,30 BERNARD ST ,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
158,9,1401 MASON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
159,37,835 BROADWAY ,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
159,1,1351 POWELL ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
159,8,916 PACIFIC AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
160,12,1300 POWELL ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
160,17,1350 POWELL ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
180,7,912 JACKSON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
181,3,1355 MASON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
181,005A,1319 MASON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
184,21,1398 JACKSON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
185,7,1501 HYDE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
186,1,1403 JACKSON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
187,15,1400 HYDE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
188,15,1430 LEAVENWORTH ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
190,8,1142 WASHINGTON,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
191,16,1200 MASON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
213,11,1144 CLAY ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
214,1,1225 WASHINGTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
215,16,1381 WASHINGTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
216,20,1360 HYDE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
218,16,1516 LARKIN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
222,1,1055 MASON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
248,17,1134 HYDE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
248,14,1102 HYDE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
249,17,1430 LARKIN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
249,15,1494 CALIFORNIA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
249,9,1430 CALIFORNIA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
249,23,1575 SACRAMENTO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
250,3,1029 HYDE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
251,15,1010 HYDE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
276,94,1155 PINE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
278,9,1234 LARKIN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
278,1,965 HYDE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
0417B,5,239 CERVANTES BL,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0417B,12,3800 SCOTT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0418A,3,75 CASA WY,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0419A,4,141 RETIRO WY,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0438A,29,74 RETIRO WY,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0440A,1,5 PRADO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0440B,12,3730 SCOTT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0442A,13,10 CAPRA WY,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0442A,22,3554 PIERCE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
453,10,3062 POLK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0460A,3,3645 BUCHANAN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0463A,20,3440 PIERCE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0464A,2,3481 PIERCE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0466A,33,175 ALHAMBRA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0466A,31,179 ALHAMBRA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0466A,27,96 TOLEDO WY,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0467A,11,3535 FILLMORE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0467A,5,3575 FILLMORE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0467A,7,3565 FILLMORE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
482,021A,3326 LAGUNA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0486A,8,1 MALLORCA WY,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
0486A,18,2120 CHESTNUT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
489,21,2386 LOMBARD ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
490,2,3325 STEINER ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
492,26,1901 CHESTNUT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
493,25,1849 CHESTNUT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
494,13,3330 BUCHANAN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
494,18,1737 CHESTNUT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
495,007A,1685 CHESTNUT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
496,13,3110 OCTAVIA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
498,10,1400 LOMBARD ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
506,38,3124 LAGUNA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
507,17,3200 BUCHANAN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
514,1,2303 GREENWICH ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
520,6,1714 FILBERT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
520,4,1700 FILBERT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
521,6,1630 FILBERT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
524,18,2514 POLK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
525,16,1376 UNION ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
528,7,1658 UNION ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
529,002B,1712 UNION ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
535,5,2340 UNION ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
535,004B,2306 UNION ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
535,25,2345 FILBERT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
545,10,2641 GOUGH ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
546,55,1556 GREEN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
547,9,2420 VAN NESS AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
547,002A,2345 POLK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
548,19,1395 UNION ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
549,015A,1375 GREEN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
550,24,2350 VAN NESS AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
551,9,1614 VALLEJO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
551,7,1608 VALLEJO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
551,5,1600 VALLEJO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
558,3,2847 FILLMORE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
571,17,1543 VALLEJO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
573,12,2032 POLK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
573,4,1500 PACIFIC AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
574,15,2128 VAN NESS AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
574,18,2160 VAN NESS AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
574,5,2021 POLK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
588,11,2380 JACKSON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
597,1,1747 LARKIN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
598,13,1627 JACKSON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
604,27,2285 JACKSON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
605,18,2470 WASHINGTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
606,2,2443 FILLMORE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
606,5,2425 FILLMORE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
606,6,2401 FILLMORE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
619,1,1741 POLK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
620,19,1738 POLK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
620,26,1633 WASHINTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
621,11,1656 SACRAMENTO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
621,14,1618 POLK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
645,8,1488 PINE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
646,2,1435 POLK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
660,20,1908 FILLMORE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
665,10,1628 BUSH ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
667,14,1553 PINE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",3
785,13,650 GOUGH ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
793,19,492 GROVE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
793,26,471 FULTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
798,3,837 FILLMORE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
803,3,733 FILLMORE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
804,5,800 HAYES ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
807,5,522 HAYES ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
807,7,"
552 HAYES ST",Y,4,"Permit Submitted, CFC Required by 9/15/20",5
807,4,500 HAYES ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
807,41,535 OCTAVIA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
808,17,508 OCTAVIA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
809,16,254 IVY ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
817,24,435 HAYES ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
818,16,500 LAGUNA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
821,1,561 WEBSTER ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
825,14,410 SCOTT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
827,7,706 OAK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
838,9,140 PAGE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
844,21,342 PIERCE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
844,37,756 PAGE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
845,25,985 OAK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
845,1,349 PIERCE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
847,32,751 PAGE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
848,4,500 HAIGHT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
856,18,173 HAIGHT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
859,1,401 HAIGHT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
859,31,413 HAIGHT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
862,8,101 PIERCE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
862,22,775 HAIGHT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
910,10,2040 JEFFERSON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
912,002B,1870 JEFFERSON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
918,6,2249 BEACH ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
919,006C,2195 BEACH ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
921,30,3560 DIVISADERO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
922,13,2240 BAY ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
922,31,2255 NORTH POINT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
926,11,2430 FRANCISCO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
927,1,3459 DIVISADERO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
927,19,2390 FRANCISCO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
928,22,2185 BAY ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
928,6,3425 SCOTT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
930,19,2490 CHESTNUT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
930,14,2450 CHESTNUT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
930,31,2355 FRANCISCO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
935,3,2524 LOMBARD ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
935,1,2401 CHESTNUT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
936,018B,2381 CHESTNUT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
936,018J,2335 CHESTNUT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
937,19,3146 DIVISADERO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
940,2,2943 BAKER ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
947,38,2700 UNION ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
947,18,2710 BAKER ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
948,1,2815 FILBERT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1009,13,3460 SACRAMENTO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1012,19,3780 SACRAMENTO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1018,1,3603 SACRAMENTO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1022,20,3255 SACRAMENTO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1024,26,3053 SACRAMENTO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1024,1,3001 SACRAMENTO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1027,12,1944 DIVISADERO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1027,6,1900 DIVISADERO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1027,7,1910 DIVISADERO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1028,24,2861 CALIFORNIA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1028,1,2801 CALIFORNIA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1050,19,1842 DIVISADERO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1063,23,3430 GEARY BL,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1069,45,2882 GEARY BL,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1069,16,2828 GEARY BL,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1090,1,205 COLLINS ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1102,15,240 ST JOSEPHS AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1126,7,1900 EDDY ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1126,12,1948 EDDY ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1155,16,1598 MCALLISTER ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1157,009A,700 BAKER ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1168,17,2450 FULTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1169,37,2635 MCALLISTER ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1178,013A,1488 FULTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1179,001B,847 DIVISADERO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1179,001C,833 DIVISADERO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1180,17,1593 MCALLISTER ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1180,13,1290 FULTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1183,19,1472 GROVE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1187,1,1801 FULTON ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1193,9,155 COLE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1201,23,1394 HAYES ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1204,28,1387 HAYES ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1205,21,312 BAKER ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1210,35,1935 HAYES ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1212,1,2101 HAYES ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1218,1,1101 OAK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1230,8,1600 HAIGHT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1235,15,1190 HAIGHT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1239,27,244 DIVISADERO ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1244,27,1457 HAIGHT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1245,1,1501 HAIGHT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1247,23,1677 HAIGHT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1247,24,1667 HAIGHT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1247,20,1685 HAIGHT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1251,20,1657 WALLER ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1262,23,848 STANYAN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1263,6,510 FREDERICK ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1266,1,901 STANYAN ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1272,1,101 CARL ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1272,5,106 PARNASSUS AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",5
1365,11,191 05TH AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1365,18,4340 CALIFORNIA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",2
1366,27,180 07TH AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1372,16,169 12TH AVE,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1372,53,1103 LAKE ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1378,4,129 18TH AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1381,020A,182 22ND AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1402,17,395 31ST AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1408,13,395 25TH AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1417,18,290 17TH AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1427,1,4405 CALIFORNIA ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1429,19,293 04TH AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1432,18,14 CLEMENT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1434,19,3836 GEARY BL,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1435,1,201 CLEMENT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1435,47,369 03RD AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1441,33,817 CLEMENT ST,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1447,49,5140 GEARY BL,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1452,1,301 20TH AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1457,22,6130 GEARY BL,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1459,5,495 27TH AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1459,9,6340 GEARY BL,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1518,1,505 26TH AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1521,1,5901 GEARY BL,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1521,33,510 24TH AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1522,034B,410 23RD AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1529,48,5125 GEARY BL,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
1530,23,430 15TH AV,Y,4,"Permit Submitted, CFC Required by 9/15/20",1
